0,0.13648
1,-0.24593
2,0.16324
3,0.26071
4,-0.22432
5,-2.7254e-17
6,0.058579
7,0.11918
8,-0.16324
9,-0.24593
10,0.3266
11,-0.11918
12,-0.22432
13,4.0352e-17
14,0.22432
15,0.11918
16,-0.3266
17,0.24593
18,0.16324
19,-0.11918
20,-0.058579
21,4.29e-17
22,0.22432
23,-0.26071
24,-0.16324
25,0.24593
26,-0.13648
