0,-0.043392
1,0.10808
2,-0.11694
3,-0.14443
4,0.25209
5,-0.1905
6,-0.19042
7,0.22309
8,-0.11694
9,0.10808
10,-0.23395
11,0.22309
12,0.25209
13,-0.38111
14,0.25209
15,0.22309
16,-0.23395
17,0.10808
18,-0.11694
19,0.22309
20,-0.19042
21,-0.1905
22,0.25209
23,-0.14443
24,-0.11694
25,0.10808
26,-0.043392
