0,-0.28023
1,0.32647
2,-0.073091
3,-0.262
4,-0.021281
5,0.13298
6,0.13275
7,-0.1341
8,-0.073091
9,0.32647
10,-0.14627
11,-0.1341
12,-0.021281
13,0.26612
14,-0.021281
15,-0.1341
16,-0.14627
17,0.32647
18,-0.073091
19,-0.1341
20,0.13275
21,0.13298
22,-0.021281
23,-0.262
24,-0.073091
25,0.32647
26,-0.28023
