#-1.730700E+0	1.419170E+1
#-1.725694E+0	1.445935E+1
#-1.720687E+0	1.463142E+1
#-1.715681E+0	1.486721E+1
#-1.710674E+0	1.504565E+1
#-1.705668E+0	1.524320E+1
#-1.700661E+0	1.551723E+1
#-1.695655E+0	1.562556E+1
-1.690648E+0	1.570841E+1
-1.685642E+0	1.585498E+1
-1.680635E+0	1.594420E+1
-1.675629E+0	1.602705E+1
-1.670623E+0	1.609077E+1
-1.665616E+0	1.616725E+1
-1.660610E+0	1.621823E+1
-1.655603E+0	1.624372E+1
-1.650597E+0	1.619274E+1
-1.645590E+0	1.616087E+1
-1.640584E+0	1.612264E+1
-1.635577E+0	1.610352E+1
-1.630571E+0	1.606528E+1
-1.625565E+0	1.596332E+1
-1.620558E+0	1.592508E+1
-1.615552E+0	1.585498E+1
-1.610545E+0	1.569566E+1
-1.605539E+0	1.549174E+1
-1.600532E+0	1.533242E+1
-1.595526E+0	1.512212E+1
-1.590519E+0	1.495643E+1
-1.585513E+0	1.482260E+1
-1.580506E+0	1.472064E+1
-1.575500E+0	1.459955E+1
#Period=0.62mA
#x->mA
#y->GHz
