#1 by 126		
NaN	1.5	-0.000000227818137
NaN	1.9032	-0.000000235709649
NaN	2.3064	-0.000000328645481
NaN	2.7096	-0.000000362871661
NaN	3.1128	-0.000000255155088
NaN	3.516	-0.000000263847445
NaN	3.9192	-0.000000339995242
NaN	4.3224	-0.000000318453355
NaN	4.7256	-0.000000180820128
NaN	5.1288	-0.000000214826665
NaN	5.532	-0.000000204332777
NaN	5.9352	-0.000000158064849
NaN	6.3384	-0.000000011219261
NaN	6.7416	-0.000000037031062
NaN	7.1448	0.000000110306145
NaN	7.548	0.000000101221139
NaN	7.9512	0.000000278176685
NaN	8.3544	0.000000249679210
NaN	8.7576	0.000000465171082
NaN	9.1608	0.000000269280715
NaN	9.564	0.000000224897197
NaN	9.9672	0.000000173862771
NaN	10.3704	0.000000233666229
NaN	10.7736	0.000000068287805
NaN	11.1768	0.000000095451861
NaN	11.58	0.000000033351777
NaN	11.9832	0.000000045936455
NaN	12.3864	-0.000000085696709
NaN	12.7896	-0.000000143687645
NaN	13.1928	-0.000000145565751
NaN	13.596	-0.000000188811365
NaN	13.9992	-0.000000262806061
NaN	14.4024	-0.000000259286051
NaN	14.8056	-0.000000215171250
NaN	15.2088	-0.000000261529105
NaN	15.612	-0.000000298443398
NaN	16.0152	-0.000000268875776
NaN	16.4184	-0.000000240387142
NaN	16.8216	-0.000000130703976
NaN	17.2248	-0.000000150932692
NaN	17.628	-0.000000094630461
NaN	18.0312	-0.000000059587832
NaN	18.4344	-0.000000016088734
NaN	18.8376	0.000000084811417
NaN	19.2408	0.000000014587310
NaN	19.644	0.000000129515860
NaN	20.0472	0.000000117858804
NaN	20.4504	0.000000173309559
NaN	20.8536	0.000000161896499
NaN	21.2568	0.000000141416927
NaN	21.66	0.000000158007197
NaN	22.0632	0.000000105612672
NaN	22.4664	0.000000087654042
NaN	22.8696	0.000000039087430
NaN	23.2728	-0.000000025498770
NaN	23.676	0.000000000331309
NaN	24.0792	-0.000000063590328
NaN	24.4824	-0.000000220437844
NaN	24.8856	-0.000000213816141
NaN	25.2888	-0.000000253627731
NaN	25.692	-0.000000216278042
NaN	26.0952	-0.000000375366476
NaN	26.4984	-0.000000213389083
NaN	26.9016	-0.000000261252050
NaN	27.3048	-0.000000107014254
NaN	27.708	-0.000000141469450
NaN	28.1112	-0.000000273339411
NaN	28.5144	-0.000000091723930
NaN	28.9176	-0.000000107040579
NaN	29.3208	-0.000000008121106
NaN	29.724	-0.000000012800178
NaN	30.1272	0.000000107466046
NaN	30.5304	-0.000000026233895
NaN	30.9336	0.000000169476001
NaN	31.3368	0.000000077118279
NaN	31.74	0.000000192671223
NaN	32.1432	0.000000089416466
NaN	32.5464	0.000000160178110
NaN	32.9496	0.000000199797543
NaN	33.3528	0.000000145622279
NaN	33.756	0.000000115942486
NaN	34.1592	0.000000075479698
NaN	34.5624	0.000000116259520
NaN	34.9656	-0.000000023058874
NaN	35.3688	-0.000000012480819
NaN	35.772	-0.000000032256796
NaN	36.1752	-0.000000195493916
NaN	36.5784	-0.000000137351561
NaN	36.9816	-0.000000068103140
NaN	37.3848	-0.000000143351877
NaN	37.788	-0.000000112483677
NaN	38.1912	-0.000000130681681
NaN	38.5944	-0.000000331296709
NaN	38.9976	-0.000000047166319
NaN	39.4008	-0.000000181477996
NaN	39.804	-0.000000103923286
NaN	40.2072	-0.000000103036882
NaN	40.6104	-0.000000110146326
NaN	41.0136	-0.000000105250618
NaN	41.4168	0.000000080782886
NaN	41.82	0.000000041144277
NaN	42.2232	-0.000000192501754
NaN	42.6264	-0.000000078073577
NaN	43.0296	0.000000102789348
NaN	43.4328	0.000000030569203
NaN	43.836	-0.000000062926549
NaN	44.2392	0.000000053317232
NaN	44.6424	-0.000000001601342
NaN	45.0456	0.000000033905609
NaN	45.4488	-0.000000062951787
NaN	45.852	0.000000034956201
NaN	46.2552	-0.000000136338132
NaN	46.6584	-0.000000114276797
NaN	47.0616	-0.000000117761172
NaN	47.4648	-0.000000061695800
NaN	47.868	-0.000000264178475
NaN	48.2712	-0.000000162073724
NaN	48.6744	-0.000000087656746
NaN	49.0776	-0.000000105424104
NaN	49.4808	-0.000000068560338
NaN	49.884	-0.000000230387160
NaN	50.2872	-0.000000226174153
NaN	50.6904	-0.000000157224728
NaN	51.0936	-0.000000215338863
NaN	51.4968	-0.000000100979504
NaN	51.9	-0.000000172464828
		
